information set,action 0,action 1,action 2,action 3,action 4,action 5,action 6,action 7,action 8,action 9
1|1|2|2|4|8|0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|8|7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|0|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|6|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|8|6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|9|7,0.7148120441741725,0.17040975281206414,0.0,0.11477820301376324,0.0,0.0,0.0
1|1|2|2|0|8|8,0.016139250708356468,0.000854584329416734,0.24800727616446197,0.0,0.0053395041614105986,0.24133578612348466,0.4883235985128696
1|1|2|2|4|7|7,0.4553877114935176,0.0,0.0,0.0,0.07367310336389615,0.2916438712474234,0.1792953138951627
1|1|2|2|4|7|5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|0|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|5|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|5|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|0|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|7|6,0.9940409369967986,0.0002772709842770247,0.0,0.0002772709842770247,0.0,0.0,0.005404521034647249
1|1|2|2|2|6|6,0.992018737825771,0.0,0.000158816430421101,0.0034277585742863393,0.000158816430421101,0.000158816430421101,0.004077054308679598
1|1|2|2|2|0|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|5|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|5|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|5|4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|0|4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|4|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|4|0,0.8722828316112259,0.1277171683887741,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|6|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|6|5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|0|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|4|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|6|4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
1|1|2|2|0|0|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|3|0|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|2|7|7,0.14908175768079543,0.0,0.0,0.0,0.10858073534538511,0.013039099114449806,0.7292984078593697
1|1|2|2|2|0|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
